Дата;Клиент;ID клиента;Кампания;ID кампании;Запись;ID записи;Потрачено, руб.;Выполненные заявки;Переходы по ссылкам; Вступления; Охват; Охват подписчиков;Отметки «Нравится»;Поделилось;Комментарии
29.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t20.1_k16 group_42;4844658;428;1;0;0;2928;2648;7;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_36;4836974;857;1;2;0;3159;3141;7;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t17_k17 group_24;4820962;514;1;3;0;5432;5266;4;1;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_40;4836980;375;1;2;0;3665;3590;3;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t17_k18 group_39;4836990;171;1;0;0;2180;2161;1;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_38;4836978;514;1;1;0;910;906;1;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t17_k18 group_35;4836985;171;1;3;0;6049;6037;3;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t17_k18 group_33;4836983;600;1;2;0;1806;1706;4;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_32;4832117;437;1;9;0;5592;5522;2;1;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_31;4832116;185;1;0;0;502;457;1;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t20.1_k16 group_30;4820978;221;1;0;0;1093;1072;2;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t17_k17 group_28;4820966;497;1;4;0;4307;4174;2;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k2 group_21;4820949;788;1;3;0;3985;3975;3;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t17_k17 group_20;4820903;1028;1;5;0;6783;6757;13;1;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_18;4820856;788;1;2;0;2265;2161;4;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t20.1_k16 group_16;4820910;651;1;2;0;1689;1635;1;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_13;4820851;1714;1;9;0;6259;6259;27;1;2
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t20.1_k16 group_29;4820977;1028;1;1;0;3086;2997;3;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t17_k18 group_47;4844509;257;1;3;0;1879;1797;1;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t17_k17 group_9;4820633;617;1;0;0;5477;5275;3;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k1 group_7;4820601;857;1;0;0;1894;1827;50;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t20.1_k16 group_3;4820639;857;1;17;0;4638;4624;15;0;1
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k1 group_1;4820593;514;1;6;0;1763;1654;3;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_14;4820852;514;1;15;0;2094;2023;9;0;0
30.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t20.1_k16 group_44;4844661;240;1;1;0;1473;1380;3;0;0
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_23;4820918;908;1;4;0;2261;2042;2;0;0
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k1 group_22;4820940;514;1;6;0;5009;4893;1;0;0
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t20.1_k16 group_26;4820974;668;1;0;0;3250;3195;2;0;0
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_27;4820922;171;1;1;0;1901;1875;1;0;0
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_8;4820572;377;1;8;0;4886;4661;8;0;0
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k2 group_34;4837008;2057;1;5;0;5768;5693;2;0;0
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k2 group_48;4844568;426;1;5;0;2563;2529;5;1;0
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k2 group_46;4844560;668;1;1;0;3107;3076;2;0;0
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t17_k18 group_11;4820859;771;1;2;0;2989;2848;5;0;0
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k4 group_2;4820566;2571;1;13;0;4601;4498;16;2;1
31.01.2024;1906-274 Школа массажа;2003705404;Кампания по умолчанию;1340506;t9_k1 group_42;4844525;428;1;5;0;3962;3906;5;1;0
Всего;;294441;413;3373;0;2713;123;59;;;;;;;
